Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
MIST,Nasdaq,Milestone Pharmaceuticals Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@milestonepharma.com,,,https://investors.milestonepharma.com/investor-resources/faqs,33%,"30,010,000",59935V107,,100%,56%,1408443,,,,2023-09-24 20:40:15,,,,
MIT,NYSE,"Mason Industrial Technology, Inc.",,,,,0%,,,,,0%,"50,000,000",57520Y106,,100%,33%,1826058,,,✔,2023-02-27 04:10:26,,,,
MIT-UN,NYSE,"Mason Industrial Technology, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1826058,,,✔,2023-02-27 04:13:44,,,,
MITA,Nasdaq,Coliseum Acquisition Corp.,,,,,0%,,,,,0%,"15,000,000",G2263T123,,100%,33%,1847440,,,✔,2023-02-27 04:13:47,,,,
MITAU,Nasdaq,Coliseum Acquisition Corp.,,,,,0%,,,,,0%,,G2263T115,,50%,17%,1847440,,,✔,2023-02-27 04:13:49,,,,
MITAW,Nasdaq,Coliseum Acquisition Corp.,,,,,0%,,,,,0%,,G2263T107,,50%,17%,1847440,,,✔,2023-02-27 04:13:53,,,,
MITI,OTC,"Mitesco, Inc.",,,,,0%,,,,,0%,,,,0%,0%,802257,,,,,,,,
MITK,Nasdaq,MITEK SYSTEMS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/807863/000080786322000012/mitk-20220124xdef_14a.htm,67%,ir@miteksystems.com,,,https://investors.miteksystems.com/investor-faqs,33%,"44,400,000",606710200,,100%,67%,807863,,,,2023-11-17 23:38:24,,,,
MITN,NYSE,"AG Mortgage Investment Trust, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1514281,,,,,,,,
MITP,NYSE,"AG Mortgage Investment Trust, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1514281,,,,,,,,
MITQ,NYSE,MOVING iMAGE TECHNOLOGIES INC.,,,,,0%,,,,,0%,"10,830,000",62464R109,,100%,33%,1770236,,,✔,2023-02-27 04:10:26,,,,
MITT,NYSE,"AG Mortgage Investment Trust, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1514281/000151428122000029/mitt2022proxy.htm,100%,ir@agmit.com,(212) 692-2110,,https://www.agmortgageinvestmenttrust.com/,67%,"22,500,000",1228501,,100%,89%,1514281,,,,2023-11-17 23:36:11,,,,
MITT-PA,NYSE,"AG Mortgage Investment Trust, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1514281/000151428122000029/mitt2022proxy.htm,67%,ir@agmit.com,(212) 692-2110,,https://www.agmortgageinvestmenttrust.com/,67%,,,,0%,44%,1514281,,,,2023-09-24 20:38:57,,,,
MITT-PB,NYSE,"AG Mortgage Investment Trust, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1514281/000151428122000029/mitt2022proxy.htm,67%,ir@agmit.com,(212) 692-2110,,https://www.agmortgageinvestmenttrust.com/,67%,,,,0%,44%,1514281,,,,2023-09-24 20:39:18,,,,
MITT-PC,NYSE,"AG Mortgage Investment Trust, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1514281/000151428122000029/mitt2022proxy.htm,67%,ir@agmit.com,(212) 692-2110,,https://www.agmortgageinvestmenttrust.com/,67%,,,,0%,44%,1514281,,,,2023-09-24 20:39:18,,,,
MIXT,NYSE,MiX Telematics Limited,BNY Mellon Depositary Receipts (ADS),,,,33%,IR@MIXTELEMATICS.COM,855-564-9835,,https://investor.mixtelematics.com/resources/investor-contacts/default.aspx,67%,"605,900,000",60688N102,,100%,67%,1576914,,,,2023-11-17 23:37:27,,,,
MIY,NYSE,"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,invrel@blackrock.com,(212) 810-5300,"55 East 52nd Street New York, NY 10055-0003",,100%,"29,510,000",09254V105,,100%,100%,890393,,,,2023-11-24 13:03:08,,,,
MJHI,OTC,"MJ Harvest, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1789330,,,,,,,,
MJID,Nasdaq,Majestic Ideal Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1897532,,,,,,,,
MJNE,OTC,"MJ Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1456857,,,,,,,,
MKC,NYSE,MCCORMICK & CO INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22McCormick%22+%22transfer+agent%22,100%,Investor_Services@McCormick.com,(410) 771-7537,,https://ir.mccormick.com/investor-faqs,67%,"250,470,000",579780206,,100%,89%,63754,,,,2023-02-27 04:10:26,,,,
MKC-V,NYSE,MCCORMICK & CO INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22McCormick%22+%22transfer+agent%22,100%,Investor_Services@McCormick.com,(410) 771-7537,,https://ir.mccormick.com/investor-faqs,67%,,579780206,,50%,72%,63754,,,,2023-02-27 04:10:26,,,,
MKDTY,OTC,Molecular Data Inc.,,,,,0%,,,,,0%,,,,0%,0%,1758736,,,,,,,,
MKDW,Nasdaq,MKDWELL Tech Inc.,,,,,0%,,,,,0%,,,,0%,0%,1991332,,,,,,,,
MKDWW,Nasdaq,MKDWELL Tech Inc.,,,,,0%,,,,,0%,,,,0%,0%,1991332,,,,,,,,
MKFG,NYSE,Markforged Holding Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,investors@markforged.com,320-492-9136,,https://investors.markforged.com/company-information/contacts,67%,"188,830,000",57064N102,,100%,78%,1816613,,,,2023-11-17 23:33:51,,,,
MKFG-WT,NYSE,Markforged Holding Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,investors@markforged.com,320-492-9136,,https://investors.markforged.com/company-information/contacts,67%,,,,0%,44%,1816613,,,,2023-09-24 20:37:38,,,,
MKFGW,OTC,Markforged Holding Corp,,,,,0%,,,,,0%,,,,0%,0%,1816613,,,,,,,,
MKL,NYSE,MARKEL GROUP INC.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Markel%22+%22transfer+agent%22,100%,investorrelations@markelcorp.com,,,https://ir.markel.com/investor-faqs/default.aspx,33%,"13,570,000",570535104,,100%,78%,1096343,,,,2023-02-27 04:10:26,,,,
MKR,,707 Cayman Holdings Ltd.,,,,,0%,,,,,0%,,,,0%,0%,2018222,,,,,,,,
MKSI,Nasdaq,MKS INSTRUMENTS INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22MKS Instruments%22+%22transfer+agent%22,67%,,(978) 557-5180,,https://www.mks.com/contact-us/mks?global=true,33%,"66,490,000",55306N104,,100%,67%,1049502,,,,2023-02-27 04:10:26,,,,
MKTW,Nasdaq,"MARKETWISE, INC.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@marketwise.com,800-290-4113,,https://investors.marketwise.com/contact-and-email-alerts,67%,"27,930,000",57064P107,,100%,67%,1805651,,,,2023-11-17 23:33:16,,,,
MKTX,Nasdaq,MARKETAXESS HOLDINGS INC,EQUINITI TRUST COMPANY,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,SDavidson2@marketaxess.com,212-813-6313,,https://investor.marketaxess.com/resources/investor-contacts/default.aspx,67%,"37,640,000",57060D108,,100%,67%,1278021,,,✔,2023-11-17 23:31:55,,,,
MKZR,Nasdaq,"MacKenzie Realty Capital, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1550913,,,,,,,,
ML,NYSE,MONEYLION INC.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,shorgan@moneylion.com,332-258-7621,,https://investors.moneylion.com/resources/contacts,67%,"242,760,000",60938K106,,100%,67%,1807846,,,✔,2023-11-17 23:30:48,,,,
ML-WT,NYSE,MONEYLION INC.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,shorgan@moneylion.com,332-258-7621,,https://investors.moneylion.com/resources/contacts,67%,,,,0%,33%,1807846,,,✔,2023-11-17 23:30:49,,,,
MLAB,Nasdaq,MESA LABORATORIES INC /CO/,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,investorrelations@mesalabs.com,,,https://investors.mesalabs.com/resources/contact-us/default.aspx,33%,"5,320,000",59064R109,,100%,56%,724004,,,✔,2023-11-17 23:29:22,,,,
MLAC,Nasdaq,Mountain Lake Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1807594/000121390022059861/def14a0922_malaccastraits.htm,67%,,,,,0%,"4,710,000",G5859B117,,100%,56%,2029492,,,✔,2023-02-27 04:10:26,,,,
MLAC,Nasdaq,Malacca Straits Acquisition Company Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1807594/000121390022059861/def14a0922_malaccastraits.htm,67%,,,,,0%,"4,710,000",G5859B117,,100%,56%,1807594,,,✔,2023-02-27 4:10:26,,,,
MLACU,Nasdaq,Malacca Straits Acquisition Company Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1807594/000121390022059861/def14a0922_malaccastraits.htm,67%,,,,,0%,"14,380,000",G5859B125,,100%,56%,1807594,,,✔,2023-02-27 04:10:26,,,,
MLACW,Nasdaq,Malacca Straits Acquisition Company Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1807594/000121390022059861/def14a0922_malaccastraits.htm,67%,,,,,0%,"8,300,000",G5859B109,,100%,56%,1807594,,,✔,2023-02-27 04:10:26,,,,
MLAI,Nasdaq,McLaren Technology Acquisition Corp,,,,,0%,,,,,0%,"20,130,000",58176U109,,100%,33%,1851625,,,✔,2023-02-27 04:10:26,,,,
MLAIU,Nasdaq,McLaren Technology Acquisition Corp,,,,,0%,,,,,0%,,58176U208,,50%,17%,1851625,,,✔,2023-02-27 04:10:26,,,,
MLAIW,Nasdaq,McLaren Technology Acquisition Corp,,,,,0%,,,,,0%,,58176U117,,50%,17%,1851625,,,✔,2023-02-27 04:10:26,,,,
MLCMF,OTC,MILLICOM INTERNATIONAL CELLULAR SA,,,,,0%,,,,,0%,,,,0%,0%,912958,,,,,,,,
MLCO,Nasdaq,Melco Resorts & Entertainment LTD,Deutsche Bank Trust Company Americas (ADS),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,jeannykim@melco-resorts.com,852 2598 3698,,https://ir.melco-resorts.com/news-releases/news-release-details/melco-announces-unaudited-second-quarter-2023-earnings,67%,"1,370,050,000",585464100,,100%,67%,1381640,,,✔,2023-11-23 18:51:52,,,,
MLEC,Nasdaq,Moolec Science SA,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@moolecscience.com,,,https://ir.moolecscience.com/educational-resources/,33%,,,,0%,22%,1937737,,,,2023-11-17 23:25:43,,,,
MLECW,Nasdaq,Moolec Science SA,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@moolecscience.com,,,https://ir.moolecscience.com/educational-resources/,33%,,,,0%,22%,1937737,,,,2023-09-24 20:35:19,,,,
MLFB,OTC,MAJOR LEAGUE FOOTBALL INC,,,,,0%,,,,,0%,,,,0%,0%,1308569,,,,,,,,
MLGO,Nasdaq,MicroAlgo Inc.,,,,,0%,,,,,0%,,,,0%,0%,1800392,,,✔,2023-02-27 04:10:26,,,,
MLI,NYSE,MUELLER INDUSTRIES INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22Mueller Industries%22+%22transfer+agent%22,67%,,(901) 753-3226,,https://ir.muellerindustries.com/resources/contacts,33%,"56,680,000",624756102,,100%,67%,89439,,,,2023-02-27 04:10:26,,,,
MLKN,Nasdaq,"MILLERKNOLL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22MillerKnoll%22+%22transfer+agent%22,100%,investor@hermanmiller.com,,,https://www.millerknoll.com/investor-relations/ir-resources/faqs,33%,"75,840,000",600544100,,100%,78%,66382,,,,2023-02-27 04:10:26,,,,
MLLOF,OTC,Medallion Resources Ltd,,,,,0%,,,,,0%,,,,0%,0%,1370496,,,,,,,,
MLM,NYSE,MARTIN MARIETTA MATERIALS INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.google.com/search?q=%22Martin Marietta Materials%22+%22transfer+agent%22,33%,Jennifer.Park@martinmarietta.com,(919) 781-4550,,https://ir.martinmarietta.com/news-releases/news-release-details/martin-marietta-reports-second-quarter-2023-results,67%,"62,370,000",573284106,,100%,67%,916076,,,✔,2023-11-17 23:21:35,,,,
MLNK,NYSE,"MeridianLink, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1834494/000183449422000022/a2022def14a-proxystatement.htm,67%,InvestorRelations@meridianlink.com,714.332.6357,,https://ir.meridianlink.com/resources/investor-contacts/default.aspx,67%,"80,790,000",58985J105,,100%,78%,1834494,,,,2023-11-17 23:19:16,,,,
MLP,NYSE,MAUI LAND & PINEAPPLE CO INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/63330/000143774922012702/mlp20220513_def14a.htm,67%,,,,,0%,"19,520,000",577345101,,100%,56%,63330,,,✔,2023-02-27 04:10:26,,,,
MLPB,NYSE,UBS AG,The Bank Of New York Mellon (GRS),,,https://www.ubs.com/global/en/investor-relations/contact/faq/share.html,33%,etracs@ubs.com,1-877-387 2275,"Bahnhofstrasse 45, 8001 Zurich, Switzerland",https://etracs.ubs.com/contact,100%,"12,400,000",90274D382,,100%,78%,1114446,,,✔,2023-12-22 02:42:09,,,,
MLPO,NYSE,Credit Suisse AG,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"2,275,000",22539T456,,100%,67%,1053092,,,✔,2023-02-27 04:10:26,,,,
MLPR,NYSE,UBS AG,The Bank Of New York Mellon (GRS),,,https://www.ubs.com/global/en/investor-relations/contact/faq/share.html,33%,etracs@ubs.com,1-877-387 2275,"Bahnhofstrasse 45, 8001 Zurich, Switzerland",https://etracs.ubs.com/contact,100%,"1,000,000",90269A278,,100%,78%,1114446,,,✔,2023-12-22 02:42:19,,,,
MLR,NYSE,MILLER INDUSTRIES INC /TN/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,Investor.Relations@millerind.com,,,https://www.millerind.com/investors,33%,"11,420,000",600551204,,100%,78%,924822,,,,2023-11-17 23:18:08,,,,
MLRT,OTC,"Metalert, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1375793,,,,,,,,
MLSS,NYSE,MILESTONE SCIENTIFIC INC.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,MLSS@crescendo-ir.com,212-671-1020,,https://www.milestonescientific.com/investors/company-information/contacts,67%,"68,920,000",59935P209,,100%,67%,855683,,,✔,2023-11-17 23:17:32,,,,
MLTX,Nasdaq,MoonLake Immunotherapeutics,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@moonlaketx.com,,,https://ir.moonlaketx.com,33%,"36,930,000",61559X104,,100%,56%,1821586,,,✔,2023-11-17 23:16:41,,,,
MLVF,Nasdaq,Malvern Bancorp Inc,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"7,630,000",561409103,,100%,44%,1550603,,,✔,2023-02-27 04:10:26,,,,
MLYF,OTC,Western Magnesium Corp.,,,,,0%,,,,,0%,,,,0%,0%,1801762,,,,,,,,
MLYS,Nasdaq,"Mineralys Therapeutics, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1933414,,,,,,,,
MMA,NYSE,ALTA GLOBAL GROUP LTD,,,,,0%,,,,,0%,,,,0%,0%,1981519,,,,,,,,
MMAT,Nasdaq,META MATERIALS INC.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,mark@metamaterial.com,,,https://investors.metamaterial.com/ir-contacts,33%,"360,840,000",59134N104,,100%,56%,1431959,,,✔,2023-11-17 23:12:46,,,,
MMATQ,OTC,META MATERIALS INC.,,,,,0%,,,,,0%,,,,0%,0%,1431959,,,,,,,,
MMC,NYSE,"MARSH & MCLENNAN COMPANIES, INC.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Marsh & McLennan%22+%22transfer+agent%22,100%,mmc.investor.relations@mmc.com,(212) 345-6750,,https://irnews.marshmclennan.com/,67%,"499,020,000",571748102,,100%,89%,62709,,,,2023-02-27 04:10:26,,,,
MMCP,OTC,"Mag Mile Capital, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1879293,,,,,,,,
MMD,NYSE,NYLI MacKay DefinedTerm Muni Opportunities Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1518557/000110465922080465/tm2221041-1_def14a.htm,100%,,,,,0%,"27,860,000",56064K100,,100%,67%,1518557,,,✔,2023-02-27 04:10:26,,,,
MMEX,OTC,MMEX Resources Corp,,,,,0%,,,,,0%,,,,0%,0%,1440799,,,,,,,,
MMI,NYSE,"Marcus & Millichap, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,Brad.Cohen@icrinc.com,203-682-8211,,https://ir.marcusmillichap.com/company-information/contacts,67%,"39,960,000",566324109,,100%,89%,1578732,,,✔,2023-11-17 23:11:56,,,,
MMLP,Nasdaq,MARTIN MIDSTREAM PARTNERS L.P.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@mmlp.com,877-256-6644,,https://mmlp.com/home/default.aspx,67%,"38,850,000",573331105,,100%,89%,1176334,,,,2023-11-17 23:10:52,,,,
MMM,NYSE,3M CO,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%223M%22+%22transfer+agent%22,100%,investorrelations@3m.com,(516) 237-4617,,,67%,"569,600,000",88579Y101,,100%,89%,66740,,,,2023-02-27 04:10:26,,,,
MMMB,Nasdaq,MamaMancini's Holdings Inc,Nora Marckwordt,,,,33%,MMMB@mzgroup.us,949-259-4987,,https://ir.mamascreations.com/?utm_source=MamaMancinis&utm_medium=Web&utm_campaign=WebReferral,67%,"36,320,000",56146T103,,100%,67%,1520358,,,✔,2023-11-17 23:10:21,,,,
MMMM,OTC,"Quad M Solutions, Inc.",,,,,0%,,,,,0%,,,,0%,0%,66600,,,,,,,,
MMMW,OTC,MASS MEGAWATTS WIND POWER INC,,,,,0%,,,,,0%,,,,0%,0%,1117228,,,,,,,,
MMMWD,OTC,MASS MEGAWATTS WIND POWER INC,,,,,0%,,,,,0%,,,,0%,0%,1117228,,,,,,,,
MMND,OTC,"MASTERMIND, INC.",,,,,0%,,,,,0%,,,,0%,0%,1088638,,,,,,,,
MMNFQ,OTC,"MedMen Enterprises, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1776932,,,,,,,,
MMP,NYSE,"Magellan Midstream Partners, L.P.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.google.com/search?q=%22Magellan Midstream Partners%22+%22transfer+agent%22,67%,investor.relations@magellanlp.com,(877) 934-6571,,https://www.magellanlp.com/Investors/ContactInvestorRelations.aspx,67%,"207,680,000",559080106,,100%,78%,1126975,,,,2023-02-27 04:10:26,,,,
MMS,NYSE,"MAXIMUS, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Maximus%22+%22transfer+agent%22,100%,IR@maximus.com,,,https://investor.maximus.com/company-info/faq,33%,"60,550,000",577933104,,100%,78%,1032220,,,,2023-02-27 04:10:26,,,,
MMSI,Nasdaq,MERIT MEDICAL SYSTEMS INC,"Standard Registrar and Transfer Company, Inc.",,7858,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"56,760,000",589889104,,100%,56%,856982,,,✔,2023-02-27 04:13:44,,,,
MMT,NYSE,MFS MULTIMARKET INCOME TRUST,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"60,330,000",552737108,,100%,67%,809173,,,✔,2023-02-27 04:13:49,,,,
MMTIF,OTC,MICROMEM TECHNOLOGIES INC,,,,,0%,,,,,0%,,,,0%,0%,1085921,,,,,,,,
MMTRS,OTC,MILLS MUSIC TRUST,,,,,0%,,,,,0%,,,,0%,0%,66496,,,,,,,,
MMU,NYSE,WESTERN ASSET MANAGED MUNICIPALS FUND INC.,,,,,0%,,,,,0%,"43,370,000",95766M105,,100%,33%,886043,,,✔,2023-02-27 04:10:26,,,,
MMV,Nasdaq,MultiMetaVerse Holdings Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@multi-metaverse.com,,,https://www.multi-metaverse.com/#/About,33%,,,,0%,22%,1874074,,,✔,2023-11-17 23:07:46,,,,
MMVWW,Nasdaq,MultiMetaVerse Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1874074,,,,,,,,
MMX,NYSE,Maverix Metals Inc.,,,,,0%,,,,,0%,"147,380,000",57776F405,,100%,33%,1773250,,,✔,2023-02-27 04:10:26,,,,
MMYT,Nasdaq,MakeMyTrip Ltd,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,vipul.garg@go-mmt.com,,,https://investors.makemytrip.com/investors/overview,33%,"65,610,000",V5633W109,,100%,56%,1495153,,,✔,2023-11-17 23:01:05,,,,
MNDO,Nasdaq,MIND CTI LTD,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"20,100,000",M70240102,,100%,67%,1119083,,,✔,2023-02-27 04:10:26,,,,
MNDR,Nasdaq,Mobile-health Network Solutions,,,,,0%,,,,,0%,,,,0%,0%,1976695,,,,,,,,
MNDY,Nasdaq,monday.com Ltd.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,IR@monday.com,,,https://ir.monday.com/ir-resources/contact-ir/default.aspx,33%,"45,090,000",M7S64H106,,100%,56%,1845338,,,,2023-11-17 22:55:21,,,,
MNESP,OTC,MSA Safety Inc,,,,,0%,,,,,0%,,,,0%,0%,66570,,,,,,,,
MNGG,OTC,"Mining Global, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1406588,,,,,,,,
MNK,NYSE,Mallinckrodt plc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1567892/000110465922092617/tm2222963-1_def14a.htm,67%,,,,,0%,,,,0%,22%,1567892,,,✔,2023-02-27 04:13:53,,,,
MNKA,OTC,"Manuka, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1062128,,,,,,,,
MNKD,Nasdaq,MANNKIND CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/899460/000095012322003670/mnkd-def14a_20220510.htm,67%,ir@mannkindcorp.com,,,https://investors.mannkindcorp.com,33%,"257,340,000",56400P706,,100%,67%,899460,,,✔,2023-11-17 22:53:00,,,,
MNLCF,OTC,MANULIFE FINANCIAL CORP,,,,,0%,,,,,0%,,,,0%,0%,1086888,,,,,,,,
MNMD,Nasdaq,Mind Medicine (MindMed) Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1813814/000119312522108118/d242913ddef14a.htm,67%,ir@mindmed.co,,,https://mindmed.co/news/press-release/mindmed-to-participate-in-the-td-cowen-3rd-annual-novel-mechanisms-in-neuropsychiatry-summit/,33%,"28,470,000",60255C885,,100%,67%,1813814,,,✔,2023-11-17 22:51:43,,,,
MNOV,Nasdaq,MEDICINOVA INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"49,050,000",58468P206,,100%,56%,1226616,,,✔,2023-02-27 04:10:26,,,,
MNP,NYSE,Western Asset Municipal Partners Fund Inc.,,,,,0%,,,,,0%,"9,720,000",95766P108,,100%,33%,894351,,,✔,2023-02-27 04:10:26,,,,
MNPR,Nasdaq,Monopar Therapeutics,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,info@monopartx.com,(847) 388-0349,,https://ir.monopartx.com,67%,"12,730,000",61023L108,,100%,78%,1645469,,,✔,2023-11-23 18:43:54,,,,
MNQFF,OTC,MANULIFE FINANCIAL CORP,,,,,0%,,,,,0%,,,,0%,0%,1086888,,,,,,,,
MNR,NYSE,MACH NATURAL RESOURCES LP,,,,,0%,,,,,0%,,,,0%,0%,1980088,,,,,,,,
MNRL,NYSE,"Brigham Minerals, Inc. [Merged into Sitio Royalties]",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,IR@sitio.com,(720) 640 - 7647,,https://investors.sitio.com/resources/investor-faqs/default.aspx,67%,"54,180,000",10918L103,,100%,67%,1745797,,,✔,2023-11-17 22:49:03,,,,
MNRO,Nasdaq,"MONRO, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@monro.com,,,https://corporate.monro.com/investors/resources/investor-contacts/default.aspx,33%,"32,200,000",610236101,,100%,78%,876427,,,,2023-11-17 22:43:14,,,,
